mean_review_score_parameters,ratio,days_since_host,cooking basics,dishes and silverware,essentials,hair dryer,hangers,hot water,kitchen,refrigerator,smoke alarm,wifi,host_response_time,room_type,host_has_profile_pic,host_is_superhost,host_identity_verified,has_availability,instant_bookable,price,neighbourhood_cleansed,host_response_rate,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,beds,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,reviews_per_month,bathrooms
4.666666666666667,1.0,2114.0,0,0,0,0,0,0,1,0,1,1,,Entire home/apt,True,False,True,True,True,145.0,Ville-Marie,1.0,1.0,3.0,45.49611,-73.56772,4.0,2.0,32.0,365.0,30.0,269.0,1.0,1.0,1.0
4.451666666666667,7.0,337.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,129.0,Le Plateau-Mont-Royal,0.93,0.99,42.0,45.52175,-73.57478,3.0,2.0,1.0,365.0,25.0,88.0,7.0,1.52,1.0
4.801666666666667,3.7142857142857144,3134.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,82.0,Le Plateau-Mont-Royal,1.0,0.99,23.0,45.52200090914201,-73.57643076876803,2.0,1.0,2.0,365.0,0.0,0.0,26.0,4.94,1.0
4.819999999999999,0.0,2878.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,147.0,Ville-Marie,1.0,0.99,1.0,45.49456796945087,-73.56771055506566,2.0,1.0,31.0,120.0,0.0,138.0,0.0,1.13,1.0
4.666666666666667,0.0,3511.0,0,0,0,0,0,0,1,0,0,1,,Entire home/apt,True,False,True,True,False,152.0,Ville-Marie,1.0,0.5,2.0,45.52546,-73.55501,4.0,2.0,31.0,98.0,30.0,364.0,1.0,0.35,1.0
4.5249999999999995,0.0,428.0,1,1,1,1,1,1,0,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,500.0,Ville-Marie,0.89,1.0,10.0,45.49993502428927,-73.55661656709682,8.0,3.0,31.0,365.0,30.0,185.0,6.0,1.08,1.0
4.8,4.0,225.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,101.0,Le Plateau-Mont-Royal,1.0,1.0,1.0,45.52291773157794,-73.57356933002241,2.0,1.0,1.0,365.0,24.0,357.0,36.0,6.51,1.0
5.0,0.0,3446.0,1,1,1,1,1,1,1,0,1,0,within a few hours,Entire home/apt,True,False,True,True,False,500.0,Le Plateau-Mont-Royal,1.0,0.22,1.0,45.536303970956496,-73.57859746995574,8.0,5.0,31.0,365.0,30.0,89.0,2.0,0.63,3.0
4.971666666666667,0.0,3116.0,0,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,43.0,Le Plateau-Mont-Royal,0.86,0.85,2.0,45.50797,-73.57348,1.0,1.0,31.0,365.0,0.0,326.0,6.0,1.32,1.0
4.955,2.75,3039.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,127.0,LaSalle,1.0,0.95,2.0,45.429243673973005,-73.61228998750448,4.0,2.0,2.0,1125.0,30.0,348.0,11.0,3.98,1.0
4.7733333333333325,4.0,2316.0,0,0,1,0,0,1,0,0,0,1,within an hour,Entire home/apt,True,True,True,False,False,200.0,Saint-Laurent,1.0,0.92,21.0,45.50977,-73.68529,2.0,1.0,1.0,4.0,0.0,0.0,8.0,1.52,1.0
4.81,7.333333333333333,1556.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,203.0,Rosemont-La Petite-Patrie,1.0,1.0,10.0,45.53326,-73.60433,6.0,3.0,31.0,365.0,20.0,81.0,22.0,3.98,1.0
4.371666666666666,13.0,1779.0,1,1,1,0,1,0,1,1,1,1,,Entire home/apt,True,False,True,True,True,96.0,Le Sud-Ouest,1.0,0.99,192.0,45.44896306287509,-73.59682571297805,2.0,1.0,2.0,28.0,18.0,151.0,13.0,2.36,1.0
3.9333333333333336,0.0,302.0,1,1,1,0,0,1,1,1,1,1,within an hour,Private room,True,False,True,True,True,29.0,Le Sud-Ouest,1.0,0.98,63.0,45.450693886850736,-73.59106547084079,2.0,1.0,2.0,28.0,1.0,150.0,5.0,0.97,1.0
4.898333333333333,2.6666666666666665,1723.0,0,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,False,True,True,True,False,165.0,Ville-Marie,1.0,1.0,2.0,45.512464434596986,-73.5623751849922,4.0,2.0,1.0,29.0,18.0,330.0,16.0,3.64,1.0
4.2683333333333335,15.0,2068.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,149.0,Le Plateau-Mont-Royal,1.0,1.0,19.0,45.52539,-73.58023,6.0,3.0,2.0,365.0,27.0,122.0,15.0,2.57,2.0
4.0,0.0,586.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,914.0,Le Plateau-Mont-Royal,0.92,1.0,72.0,45.51512380448595,-73.57690711151992,14.0,7.0,2.0,365.0,30.0,153.0,1.0,0.2,2.0
4.146666666666667,0.0,1779.0,1,1,1,0,1,0,1,1,1,1,,Entire home/apt,True,False,True,True,True,95.0,Le Sud-Ouest,1.0,0.99,192.0,45.44871287086466,-73.59870418670401,3.0,2.0,2.0,28.0,27.0,165.0,9.0,2.55,1.0
4.6483333333333325,0.0,3224.0,0,1,0,0,0,0,1,1,1,1,,Entire home/apt,True,True,True,True,False,125.0,Ville-Marie,1.0,0.73,4.0,45.501808551338726,-73.5806905316966,3.0,1.0,31.0,31.0,30.0,179.0,8.0,1.52,1.0
4.819999999999999,0.0,3696.0,0,1,0,1,0,1,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,110.0,Le Plateau-Mont-Royal,1.0,0.67,5.0,45.52420828929228,-73.57562143058091,8.0,4.0,31.0,355.0,30.0,269.0,0.0,1.13,1.0
5.0,0.0,3483.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,True,True,True,False,50.0,Mercier-Hochelaga-Maisonneuve,1.0,0.92,9.0,45.546377058089966,-73.55419380170277,2.0,1.0,31.0,365.0,1.0,101.0,1.0,0.26,1.0
4.819999999999999,0.0,3225.0,1,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,78.0,Mercier-Hochelaga-Maisonneuve,1.0,0.99,58.0,45.59459,-73.51381,8.0,3.0,33.0,365.0,0.0,304.0,0.0,1.13,1.0
4.833333333333333,0.0,3278.0,1,1,1,1,1,1,1,1,1,1,within a day,Entire home/apt,True,False,True,True,False,800.0,Le Plateau-Mont-Royal,1.0,1.0,2.0,45.5161,-73.57899,7.0,5.0,3.0,30.0,0.0,11.0,5.0,1.29,2.0
4.819999999999999,0.0,756.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,105.0,Saint-Léonard,1.0,0.84,130.0,45.58711109325425,-73.57864245854299,5.0,3.0,32.0,365.0,29.0,88.0,0.0,1.13,1.0
4.638333333333334,3.769230769230769,3374.0,1,0,0,1,0,0,1,0,1,1,within an hour,Private room,True,False,True,True,True,48.0,Le Plateau-Mont-Royal,0.99,1.0,10.0,45.5144577,-73.5762882,2.0,1.0,1.0,31.0,17.0,314.0,49.0,8.86,1.0
4.463333333333334,8.75,3374.0,1,1,1,1,1,1,1,1,1,1,within an hour,Private room,True,False,True,True,True,48.0,Le Plateau-Mont-Royal,0.99,1.0,10.0,45.51536,-73.57712,2.0,1.0,1.0,31.0,11.0,277.0,35.0,6.86,1.0
3.8000000000000003,0.0,388.0,1,1,1,0,0,1,1,0,1,1,,Entire home/apt,True,False,True,True,True,99.0,LaSalle,1.0,1.0,4.0,45.42210019862591,-73.6500480390695,4.0,1.0,31.0,365.0,30.0,269.0,5.0,1.53,1.0
5.0,1.0,2436.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,True,True,True,False,46.0,Sainte-Anne-de-Bellevue,1.0,0.9,5.0,45.40547,-73.9455,4.0,2.0,31.0,90.0,0.0,20.0,1.0,1.0,1.0
4.916666666666667,2.0,223.0,1,1,0,1,0,0,1,1,1,1,within a few hours,Entire home/apt,True,False,False,True,False,62.0,Mercier-Hochelaga-Maisonneuve,1.0,1.0,1.0,45.5737472,-73.5469408,6.0,4.0,32.0,365.0,30.0,182.0,2.0,0.65,1.0
4.8999999999999995,0.0,1133.0,1,1,0,0,0,0,1,1,1,0,within an hour,Entire home/apt,True,True,True,True,True,511.0,Saint-Léonard,1.0,1.0,2.0,45.58340988477646,-73.60660046503561,16.0,2.0,1.0,365.0,25.0,355.0,5.0,0.89,1.0
4.819999999999999,0.0,1232.0,1,1,1,0,1,1,1,1,1,1,within a day,Private room,True,False,True,True,False,32.0,Saint-Laurent,0.9,0.8,7.0,45.51011,-73.73462,1.0,1.0,31.0,365.0,0.0,218.0,0.0,1.13,0.5
4.653333333333333,5.5,1779.0,0,1,1,0,0,1,1,1,1,1,,Private room,True,False,True,True,True,35.0,Mercier-Hochelaga-Maisonneuve,1.0,0.99,192.0,45.54603,-73.55501,2.0,1.0,31.0,31.0,30.0,81.0,11.0,2.01,1.0
4.3933333333333335,7.0,1403.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,56.0,Ville-Marie,1.0,1.0,11.0,45.49492,-73.58287,4.0,2.0,3.0,1125.0,22.0,44.0,14.0,2.96,1.0
4.821666666666666,7.285714285714286,276.0,0,0,0,1,0,0,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,108.0,Le Plateau-Mont-Royal,1.0,1.0,16.0,45.50824821170921,-73.57714286448135,6.0,6.0,1.0,365.0,0.0,0.0,51.0,8.41,1.0
4.819999999999999,0.0,2027.0,0,1,0,0,0,0,1,1,0,1,within an hour,Entire home/apt,True,False,True,True,False,61.0,Mercier-Hochelaga-Maisonneuve,0.94,0.62,184.0,45.5403744,-73.5429576,3.0,2.0,31.0,365.0,22.0,357.0,0.0,1.13,1.0
4.816666666666667,3.0,1779.0,0,1,1,0,0,1,1,1,1,1,,Private room,True,False,True,True,True,35.0,Mercier-Hochelaga-Maisonneuve,1.0,0.99,192.0,45.546118389395694,-73.55545526897211,2.0,1.0,31.0,31.0,27.0,78.0,9.0,1.65,1.0
4.266666666666667,10.0,1779.0,0,1,1,0,0,1,1,1,1,1,,Private room,True,False,True,True,True,35.0,Mercier-Hochelaga-Maisonneuve,1.0,0.99,192.0,45.54626373630226,-73.55477921867526,2.0,1.0,31.0,31.0,27.0,86.0,10.0,1.8,1.0
4.883333333333334,0.0,2037.0,1,1,1,0,1,0,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,87.0,Le Plateau-Mont-Royal,1.0,0.81,1.0,45.5070224329718,-73.57705849916377,2.0,1.0,31.0,365.0,27.0,86.0,10.0,1.88,1.0
4.704999999999999,6.0,235.0,1,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,78.0,Ville-Marie,0.97,1.0,7.0,45.53392611222424,-73.55174569834335,2.0,1.0,1.0,365.0,20.0,317.0,18.0,3.18,1.0
4.5,0.0,2090.0,1,1,1,0,1,0,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,43.0,Ville-Marie,0.93,1.0,12.0,45.51196843412406,-73.55839109002635,2.0,2.0,31.0,365.0,8.0,156.0,1.0,0.23,1.0
4.819999999999999,0.0,2814.0,1,1,1,1,1,1,0,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,102.0,Ville-Marie,1.0,1.0,15.0,45.53691009013027,-73.55564983787251,6.0,3.0,1.0,365.0,30.0,344.0,0.0,1.13,1.0
4.819999999999999,0.0,3043.0,0,0,0,0,0,0,1,0,1,1,within a few hours,Entire home/apt,True,False,True,True,True,72.0,Dorval,1.0,1.0,2.0,45.44130379851608,-73.73226232568805,2.0,1.0,31.0,365.0,0.0,311.0,0.0,1.13,1.0
4.916666666666667,0.0,958.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,135.0,Rosemont-La Petite-Patrie,1.0,1.0,8.0,45.5410860376502,-73.61177516926301,2.0,1.0,31.0,365.0,30.0,362.0,2.0,0.59,1.0
3.0,0.0,259.0,1,0,0,0,0,0,1,1,0,1,within a few hours,Private room,True,False,True,True,False,88.0,Côte-des-Neiges-Notre-Dame-de-Grâce,0.8,0.84,22.0,45.49552719050794,-73.62008613912208,1.0,1.0,11.0,365.0,30.0,364.0,1.0,0.33,3.0
4.1499999999999995,0.0,1208.0,1,1,1,0,0,1,1,0,1,1,within a few hours,Entire home/apt,True,False,True,True,False,496.0,Ville-Marie,0.79,0.65,26.0,45.51489,-73.55779,16.0,10.0,31.0,1125.0,30.0,363.0,10.0,1.88,2.0
4.819999999999999,0.0,842.0,0,0,0,0,0,0,1,0,0,1,,Private room,True,False,True,True,False,116.0,Villeray-Saint-Michel-Parc-Extension,1.0,0.99,1.0,45.58129779223845,-73.62321292303102,2.0,1.0,31.0,365.0,30.0,364.0,0.0,1.13,1.0
4.916666666666667,0.0,428.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,500.0,Le Sud-Ouest,0.89,1.0,10.0,45.49516,-73.56134,7.0,2.0,32.0,370.0,30.0,185.0,2.0,0.37,1.0
4.93,12.666666666666666,3798.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,False,True,True,True,False,207.0,Villeray-Saint-Michel-Parc-Extension,1.0,0.98,1.0,45.54511575062921,-73.63897166786153,4.0,1.0,1.0,365.0,30.0,36.0,38.0,6.51,1.0
4.785,13.5,3299.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,131.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,1.0,1.0,45.49124,-73.6415,8.0,4.0,2.0,365.0,0.0,0.0,27.0,4.53,2.0
4.753333333333334,5.818181818181818,706.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,123.0,Le Plateau-Mont-Royal,1.0,1.0,22.0,45.52145,-73.58067,6.0,2.0,1.0,365.0,26.0,172.0,64.0,10.73,1.0
4.819999999999999,0.0,581.0,1,1,1,0,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,True,250.0,Ville-Marie,1.0,0.99,4.0,45.49576,-73.57608,2.0,1.0,31.0,180.0,0.0,92.0,0.0,1.13,1.0
4.375,3.6666666666666665,236.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,127.0,Ville-Marie,1.0,0.97,1.0,45.49320139072427,-73.57812173050932,4.0,1.0,31.0,365.0,0.0,0.0,22.0,4.1,1.0
4.819999999999999,0.0,552.0,0,0,0,0,0,0,1,0,0,1,,Entire home/apt,False,False,False,True,False,169.0,Villeray-Saint-Michel-Parc-Extension,1.0,0.75,1.0,45.54911,-73.63047,3.0,2.0,31.0,365.0,30.0,89.0,0.0,1.13,1.0
4.723333333333334,4.5,220.0,1,1,1,1,1,0,1,0,1,1,within a few hours,Entire home/apt,True,False,False,True,False,181.0,Villeray-Saint-Michel-Parc-Extension,1.0,0.91,2.0,45.5476418731564,-73.61344175615126,2.0,1.0,3.0,25.0,16.0,75.0,9.0,1.62,1.0
4.906666666666666,8.0,2591.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,432.0,Le Plateau-Mont-Royal,1.0,1.0,28.0,45.53631,-73.58337,6.0,4.0,2.0,1125.0,28.0,77.0,16.0,3.27,2.0
4.688333333333333,5.333333333333333,1788.0,1,1,1,1,0,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,183.0,Le Plateau-Mont-Royal,1.0,1.0,17.0,45.52976959999999,-73.5771476,11.0,7.0,31.0,365.0,27.0,356.0,16.0,3.48,1.0
4.920000000000001,5.0,2764.0,1,1,1,1,1,1,1,1,1,0,within an hour,Entire home/apt,True,True,True,True,True,145.0,Le Plateau-Mont-Royal,1.0,1.0,2.0,45.523071370337966,-73.58817866377993,2.0,1.0,1.0,365.0,0.0,0.0,35.0,6.6,1.0
4.666666666666667,0.0,3315.0,1,1,1,0,0,1,1,1,1,1,,Entire home/apt,True,False,True,True,True,375.0,Le Plateau-Mont-Royal,1.0,1.0,2.0,45.53167,-73.58254,7.0,3.0,31.0,365.0,30.0,89.0,1.0,0.19,1.0
4.819999999999999,0.0,2027.0,0,1,0,0,0,1,1,1,0,1,within an hour,Entire home/apt,True,False,True,True,False,50.0,Rosemont-La Petite-Patrie,0.94,0.62,184.0,45.550687,-73.584518,2.0,1.0,31.0,365.0,0.0,236.0,0.0,1.13,1.0
4.819999999999999,0.0,2027.0,0,0,0,0,0,1,1,1,0,1,within an hour,Entire home/apt,True,False,True,True,False,98.0,Mercier-Hochelaga-Maisonneuve,0.94,0.62,184.0,45.5868701,-73.5628598,5.0,3.0,31.0,365.0,22.0,357.0,0.0,1.13,1.0
4.819999999999999,0.0,2027.0,0,1,0,0,0,1,1,1,0,1,within an hour,Entire home/apt,True,False,True,True,False,93.0,Verdun,0.94,0.62,184.0,45.45699783160521,-73.56522013176053,6.0,3.0,31.0,365.0,0.0,335.0,0.0,1.13,1.0
4.666666666666667,0.0,1608.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,150.0,Le Plateau-Mont-Royal,1.0,0.99,82.0,45.51708,-73.59109,8.0,4.0,31.0,200.0,1.0,336.0,1.0,0.26,4.0
4.818333333333334,15.0,709.0,1,1,1,1,1,1,1,0,1,0,within an hour,Entire home/apt,True,True,True,True,True,132.0,Le Plateau-Mont-Royal,1.0,1.0,14.0,45.51458,-73.57471,8.0,4.0,2.0,365.0,0.0,0.0,30.0,5.17,1.0
4.778333333333333,0.0,1705.0,1,1,1,1,0,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,False,True,319.0,Rosemont-La Petite-Patrie,1.0,1.0,3.0,45.53167147050869,-73.604725729099,4.0,2.0,31.0,365.0,0.0,0.0,3.0,0.69,1.0
3.3333333333333335,0.0,812.0,1,1,0,0,0,1,1,1,1,1,within an hour,Private room,True,False,True,True,False,70.0,Ville-Marie,1.0,1.0,23.0,45.48922421936161,-73.57963434987852,1.0,1.0,31.0,1125.0,0.0,330.0,1.0,0.22,1.0
5.0,0.0,3212.0,0,1,1,1,1,0,1,1,1,1,within a day,Entire home/apt,True,False,True,True,False,235.0,Rosemont-La Petite-Patrie,1.0,0.33,1.0,45.55355544182565,-73.57789099216461,6.0,5.0,2.0,19.0,0.0,4.0,1.0,0.21,1.0
4.776666666666666,11.5,1608.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,102.0,Outremont,1.0,0.99,82.0,45.51822827813341,-73.59615548642802,4.0,2.0,2.0,150.0,19.0,350.0,23.0,4.11,1.0
4.761666666666666,0.0,265.0,1,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,False,False,True,True,False,105.0,Mercier-Hochelaga-Maisonneuve,1.0,0.94,2.0,45.5522934,-73.532876,2.0,1.0,2.0,365.0,0.0,100.0,16.0,3.29,1.0
4.583333333333333,0.0,1605.0,1,1,1,1,1,1,1,0,1,1,within a day,Entire home/apt,True,False,True,True,False,130.0,Rosemont-La Petite-Patrie,1.0,0.88,2.0,45.55182927836309,-73.55689410498324,2.0,1.0,1.0,1125.0,0.0,318.0,2.0,0.63,1.0
4.819999999999999,0.0,2412.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,False,False,False,True,False,130.0,Le Plateau-Mont-Royal,1.0,0.99,1.0,45.5329596,-73.580637,7.0,4.0,31.0,60.0,30.0,90.0,0.0,1.13,1.0
4.833333333333333,0.0,740.0,0,0,0,0,0,0,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,112.0,Lachine,1.0,0.96,4.0,45.43884598620529,-73.6638040980736,4.0,2.0,1.0,365.0,24.0,83.0,7.0,1.29,1.0
4.961666666666667,6.0,2693.0,1,1,1,1,1,1,1,1,1,1,within an hour,Private room,True,True,True,True,False,85.0,Ville-Marie,1.0,1.0,21.0,45.48784620000001,-73.58168909999999,1.0,1.0,3.0,14.0,25.0,174.0,18.0,3.42,0.5
4.3966666666666665,5.333333333333333,586.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,139.0,Le Plateau-Mont-Royal,0.92,1.0,72.0,45.51570196475681,-73.57517139286472,6.0,3.0,1.0,365.0,20.0,83.0,16.0,2.93,1.0
4.921666666666667,11.5,2716.0,1,1,1,1,1,1,1,1,1,0,within an hour,Entire home/apt,True,True,True,True,False,233.0,Mercier-Hochelaga-Maisonneuve,1.0,0.98,7.0,45.54138,-73.54876,12.0,6.0,2.0,365.0,18.0,150.0,23.0,4.18,1.0
4.786666666666667,5.666666666666667,1436.0,1,1,1,0,1,1,1,1,1,0,within a few hours,Entire home/apt,True,True,True,True,False,275.0,Ville-Marie,1.0,0.83,2.0,45.5282556,-73.55616359999999,7.0,4.0,3.0,270.0,0.0,0.0,17.0,3.38,1.0
4.943333333333333,4.6,216.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,94.0,Ville-Marie,0.93,0.74,1.0,45.51472,-73.55569,6.0,3.0,31.0,365.0,8.0,113.0,23.0,4.29,1.0
4.8,5.0,2422.0,0,1,1,1,1,1,0,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,130.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,1.0,1.0,45.47506967601456,-73.6315895216119,2.0,1.0,2.0,365.0,30.0,340.0,5.0,2.46,1.0
4.819999999999999,0.0,216.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,False,False,98.0,Ville-Marie,1.0,0.5,2.0,45.495088374466285,-73.57249320297568,3.0,1.0,35.0,95.0,30.0,89.0,0.0,1.13,1.0
4.819999999999999,0.0,1707.0,1,1,1,0,0,0,1,0,1,1,within a day,Entire home/apt,True,False,True,True,False,850.0,Ville-Marie,0.6,0.62,3.0,45.53371,-73.56156,6.0,3.0,2.0,365.0,22.0,353.0,0.0,1.13,1.0
4.955,6.2,2763.0,1,1,1,1,1,1,1,1,1,1,within an hour,Private room,True,True,True,True,False,64.0,Ville-Marie,1.0,0.98,4.0,45.49168,-73.56821,1.0,1.0,2.0,365.0,0.0,0.0,31.0,5.47,0.5
4.841666666666666,5.75,2237.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,122.0,Rosemont-La Petite-Patrie,1.0,1.0,46.0,45.53378,-73.61222,2.0,1.0,1.0,365.0,10.0,79.0,23.0,4.45,1.0
4.819999999999999,0.0,3225.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,486.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,1.0,2.0,45.47708976948123,-73.61399235811386,14.0,7.0,4.0,365.0,0.0,219.0,0.0,1.13,3.0
4.9316666666666675,5.166666666666667,2237.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,123.0,Rosemont-La Petite-Patrie,1.0,1.0,46.0,45.53257105872618,-73.61449158794146,2.0,1.0,1.0,365.0,26.0,95.0,31.0,5.74,1.0
4.801666666666667,7.0,2237.0,1,1,1,0,0,0,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,142.0,Rosemont-La Petite-Patrie,1.0,1.0,46.0,45.53408,-73.61244,2.0,1.0,1.0,365.0,0.0,0.0,21.0,4.26,1.0
1.5,1.0,373.0,1,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,33.0,Ville-Marie,1.0,0.99,26.0,45.49283692844809,-73.58023240179135,2.0,1.0,31.0,365.0,10.0,10.0,1.0,1.0,1.0
4.566666666666666,15.0,1779.0,1,1,1,1,1,1,1,1,1,1,,Private room,True,False,True,True,True,36.0,Le Sud-Ouest,1.0,0.99,192.0,45.44837,-73.60057,2.0,1.0,2.0,31.0,19.0,168.0,15.0,3.0,1.0
3.25,0.0,552.0,0,0,0,0,0,0,1,0,1,1,within an hour,Private room,True,False,True,True,True,119.0,Le Sud-Ouest,1.0,0.63,6.0,45.46124022659347,-73.59605557855836,2.0,1.0,31.0,365.0,30.0,364.0,4.0,1.08,6.0
4.669999999999999,0.0,1779.0,1,1,1,1,1,1,1,1,1,1,,Private room,True,False,True,True,True,39.0,Le Sud-Ouest,1.0,0.99,192.0,45.44875368249812,-73.60034705873286,2.0,1.0,2.0,31.0,20.0,169.0,8.0,1.63,1.0
4.551666666666666,9.0,1779.0,1,1,1,1,1,1,1,1,1,1,,Private room,True,False,True,True,True,31.0,Le Sud-Ouest,1.0,0.99,192.0,45.44924,-73.60085,2.0,1.0,2.0,31.0,0.0,0.0,18.0,3.27,1.0
4.4,5.0,1779.0,1,1,1,1,1,1,1,1,1,1,,Private room,True,False,True,True,True,31.0,Le Sud-Ouest,1.0,0.99,192.0,45.44915,-73.60074,2.0,1.0,2.0,31.0,28.0,177.0,5.0,1.38,1.0
4.819999999999999,0.0,634.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,200.0,Le Sud-Ouest,0.83,0.72,57.0,45.48601,-73.56892,3.0,1.0,31.0,365.0,30.0,364.0,0.0,1.13,1.0
4.15,5.0,1779.0,1,1,1,1,1,1,1,0,1,1,,Entire home/apt,True,False,True,True,True,71.0,Le Sud-Ouest,1.0,0.99,192.0,45.44843,-73.60087,3.0,2.0,2.0,31.0,27.0,176.0,10.0,2.05,1.0
4.819999999999999,0.0,634.0,0,0,0,0,0,0,1,0,0,1,within an hour,Entire home/apt,True,False,True,True,True,120.0,Côte-Saint-Luc,0.83,0.72,57.0,45.48902,-73.65302,3.0,1.0,31.0,365.0,13.0,347.0,0.0,1.13,1.0
4.819999999999999,0.0,1706.0,0,0,0,0,0,0,1,0,1,1,within a day,Entire home/apt,True,False,True,True,True,73.0,Côte-des-Neiges-Notre-Dame-de-Grâce,0.67,1.0,2.0,45.49673,-73.62596,2.0,2.0,31.0,365.0,30.0,364.0,0.0,1.13,1.0
4.835,5.571428571428571,3226.0,1,1,1,1,1,1,1,1,1,0,within an hour,Entire home/apt,True,True,True,True,True,170.0,Ville-Marie,1.0,1.0,3.0,45.51226387011192,-73.56204181909561,2.0,1.0,1.0,30.0,20.0,154.0,39.0,8.01,1.0
4.833333333333333,0.0,1628.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,False,True,False,250.0,Mercier-Hochelaga-Maisonneuve,1.0,0.33,2.0,45.5841,-73.54969,6.0,3.0,7.0,365.0,0.0,8.0,1.0,0.28,2.0
4.819999999999999,0.0,2915.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,94.0,Ahuntsic-Cartierville,1.0,1.0,2.0,45.54342776792007,-73.70201077457212,6.0,3.0,35.0,365.0,6.0,309.0,0.0,1.13,1.0
4.876666666666666,8.0,1843.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,407.0,Le Sud-Ouest,1.0,0.88,3.0,45.47941,-73.58634,6.0,3.0,7.0,365.0,30.0,255.0,8.0,1.71,2.0
4.819999999999999,0.0,634.0,0,0,0,0,0,0,1,0,0,1,within an hour,Entire home/apt,True,False,True,True,False,103.0,Ville-Marie,0.83,0.72,57.0,45.52595351720685,-73.55186373115713,4.0,1.0,31.0,365.0,30.0,364.0,0.0,1.13,1.0
